name	path	exists	passed	details
official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval/level_c_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval.json	True	True	size=11310; status='ok_official_csv_loop_full_bundle_task_conditioned_latent_guidance_rollout_eval'; full_bundle_task_conditioned_guidance_four_tasks_ok; full_bundle_task_conditioned_guidance_steps_and_videos_recorded; full_bundle_task_conditioned_guidance_uses_40_motion_bundle; full_bundle_task_conditioned_guidance_assets_exist; full_bundle_task_conditioned_guidance_no_overclaim; full_bundle_task_conditioned_guidance_keeps_goal_incomplete
official_csv_loop_full_bundle_task_conditioned_guidance_summary_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_full_bundle_task_conditioned_guidance_summary/official_csv_loop_task_conditioned_guidance_summary_assets.json	True	True	size=6327; status='ok'; full_bundle_task_conditioned_guidance_assets_source_ok; full_bundle_task_conditioned_guidance_assets_exist; full_bundle_task_conditioned_guidance_assets_no_overclaim
official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval/official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval.json	True	True	size=69286; status='ok_official_csv_loop_full_bundle_task_conditioned_latent_guidance_multiseed_eval'; full_bundle_task_conditioned_guidance_multiseed_rows_ok; full_bundle_task_conditioned_guidance_multiseed_steps_and_videos_recorded; full_bundle_task_conditioned_guidance_multiseed_uses_40_motion_bundle; full_bundle_task_conditioned_guidance_multiseed_assets_exist; full_bundle_task_conditioned_guidance_multiseed_no_overclaim; full_bundle_task_conditioned_guidance_multiseed_keeps_goal_incomplete
official_csv_loop_full_bundle_task_conditioned_guidance_multiseed_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_full_bundle_task_conditioned_guidance_multiseed/official_csv_loop_full_bundle_task_conditioned_guidance_multiseed_assets.json	True	True	size=4528; status='ok_official_csv_loop_full_bundle_task_conditioned_guidance_multiseed_assets'; full_bundle_task_conditioned_guidance_multiseed_assets_source_ok; full_bundle_task_conditioned_guidance_multiseed_assets_bundle_ok; full_bundle_task_conditioned_guidance_multiseed_assets_exist; full_bundle_task_conditioned_guidance_multiseed_assets_no_overclaim
official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval.json	True	True	size=70744; status='ok_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval'; importer_export_task_conditioned_guidance_multiseed_rows_ok; importer_export_task_conditioned_guidance_multiseed_steps_and_videos_recorded; importer_export_task_conditioned_guidance_multiseed_uses_importer_export_bundle; importer_export_task_conditioned_guidance_multiseed_assets_exist; importer_export_task_conditioned_guidance_multiseed_no_overclaim; importer_export_task_conditioned_guidance_multiseed_keeps_goal_incomplete
official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout_eval/level_c_official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout_eval.json	True	True	size=12542; status='ok_official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout_eval'; scaled_ppo_task_conditioned_guidance_rows_ok; scaled_ppo_task_conditioned_guidance_uses_scaled_chain; scaled_ppo_task_conditioned_guidance_uses_importer_export_bundle; scaled_ppo_task_conditioned_guidance_assets_exist; scaled_ppo_task_conditioned_guidance_no_overclaim
official_importer_export_scaled_ppo_task_conditioned_guidance_summary_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_task_conditioned_guidance_summary/official_csv_loop_task_conditioned_guidance_summary_assets.json	True	True	size=6518; status='ok'; scaled_ppo_task_conditioned_guidance_summary_assets_ok; scaled_ppo_task_conditioned_guidance_summary_assets_no_overclaim
official_importer_export_full_bundle_task_conditioned_guidance_multiseed_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_full_bundle_task_conditioned_guidance_multiseed/official_importer_export_full_bundle_task_conditioned_guidance_multiseed_assets.json	True	True	size=4612; status='ok_official_importer_export_full_bundle_task_conditioned_guidance_multiseed_assets'; importer_export_task_conditioned_guidance_multiseed_assets_source_ok; importer_export_task_conditioned_guidance_multiseed_assets_bundle_ok; importer_export_task_conditioned_guidance_multiseed_assets_exist; importer_export_task_conditioned_guidance_multiseed_assets_no_overclaim
official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_eval/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_eval.json	True	True	size=72598; status='ok_official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_eval'; scaled_ppo_task_conditioned_guidance_multiseed_rows_ok; scaled_ppo_task_conditioned_guidance_multiseed_steps_and_videos_recorded; scaled_ppo_task_conditioned_guidance_multiseed_uses_scaled_chain; scaled_ppo_task_conditioned_guidance_multiseed_uses_importer_export_bundle; scaled_ppo_task_conditioned_guidance_multiseed_assets_exist; scaled_ppo_task_conditioned_guidance_multiseed_no_overclaim; scaled_ppo_task_conditioned_guidance_multiseed_keeps_goal_incomplete
official_importer_export_scaled_ppo_task_conditioned_guidance_multiseed_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_task_conditioned_guidance_multiseed/official_importer_export_scaled_ppo_task_conditioned_guidance_multiseed_assets.json	True	True	size=4744; status='ok_official_importer_export_scaled_ppo_task_conditioned_guidance_multiseed_assets'; scaled_ppo_task_conditioned_guidance_multiseed_assets_source_ok; scaled_ppo_task_conditioned_guidance_multiseed_assets_chain_and_bundle_ok; scaled_ppo_task_conditioned_guidance_multiseed_assets_exist; scaled_ppo_task_conditioned_guidance_multiseed_assets_no_overclaim
official_importer_export_full_bundle_task_conditioned_guidance_success_boundary	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_full_bundle_task_conditioned_guidance_success_boundary/local_proxy_success_boundary.json	True	True	size=34146; status='ok_official_importer_export_full_bundle_task_conditioned_guidance_success_boundary'; importer_export_guidance_success_boundary_source_ok; importer_export_guidance_success_boundary_bundle_ok; importer_export_guidance_success_boundary_rollouts_and_videos; importer_export_guidance_success_boundary_assets_exist; importer_export_guidance_success_boundary_rates_recorded; importer_export_guidance_success_boundary_no_overclaim
official_csv_loop_full_bundle_task_conditioned_guidance_success_boundary	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_full_bundle_task_conditioned_guidance_success_boundary/local_proxy_success_boundary.json	True	True	size=32055; status='ok_official_csv_loop_full_bundle_task_conditioned_guidance_success_boundary'; full_bundle_guidance_success_boundary_source_ok; full_bundle_guidance_success_boundary_rollouts_and_videos; full_bundle_guidance_success_boundary_assets_exist; full_bundle_guidance_success_boundary_rates_recorded; full_bundle_guidance_success_boundary_no_overclaim
official_csv_loop_full_bundle_guidance_video_contact_sheet	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_full_bundle_guidance_video_contact_sheet/full_bundle_guidance_video_index.json	True	True	size=40641; status='ok_official_csv_loop_full_bundle_guidance_video_contact_sheet'; full_bundle_guidance_video_contact_sheet_source_ok; full_bundle_guidance_video_contact_sheet_assets_exist; full_bundle_guidance_video_contact_sheet_metrics_recorded; full_bundle_guidance_video_contact_sheet_report_assets_exist; full_bundle_guidance_video_contact_sheet_no_overclaim
official_importer_export_full_bundle_guidance_video_contact_sheet	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_full_bundle_guidance_video_contact_sheet/importer_export_guidance_video_index.json	True	True	size=42802; status='ok_official_importer_export_full_bundle_guidance_video_contact_sheet'; importer_export_guidance_video_contact_sheet_source_ok; importer_export_guidance_video_contact_sheet_assets_exist; importer_export_guidance_video_contact_sheet_metrics_recorded; importer_export_guidance_video_contact_sheet_report_assets_exist; importer_export_guidance_video_contact_sheet_no_overclaim
official_importer_export_fig5_fig6_proxy_protocol_matrix	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_fig5_fig6_proxy_protocol_matrix/fig5_fig6_proxy_protocol_matrix.json	True	True	size=22926; status='ok_official_importer_export_fig5_fig6_proxy_protocol_matrix'; fig5_fig6_proxy_matrix_panel_accounting; fig5_fig6_proxy_matrix_local_closed_loop_evidence; fig5_fig6_proxy_matrix_inpainting_boundary; fig5_fig6_proxy_matrix_latent_projection_boundary; fig5_fig6_proxy_matrix_transition_boundary; fig5_fig6_proxy_matrix_assets_exist; fig5_fig6_proxy_matrix_no_overclaim
official_importer_export_fig5_fig6_task_protocol_proxy	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_fig5_fig6_task_protocol_proxy/fig5_fig6_task_protocol_proxy.json	True	True	size=56633; status='ok_official_importer_export_fig5_fig6_task_protocol_proxy'; fig5_fig6_task_protocol_proxy_source_and_shape; fig5_fig6_task_protocol_proxy_trace_and_video_paths; fig5_fig6_task_protocol_proxy_metrics_recorded; fig5_fig6_task_protocol_proxy_no_overclaim; fig5_fig6_task_protocol_proxy_assets_exist
official_importer_export_scaled_ppo_fig5_fig6_task_protocol_proxy	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_fig5_fig6_task_protocol_proxy/fig5_fig6_task_protocol_proxy.json	True	True	size=56900; status='ok_official_importer_export_scaled_ppo_fig5_fig6_task_protocol_proxy'; scaled_fig5_fig6_task_protocol_proxy_source_and_shape; scaled_fig5_fig6_task_protocol_proxy_trace_and_video_paths; scaled_fig5_fig6_task_protocol_proxy_metrics_recorded; scaled_fig5_fig6_task_protocol_proxy_no_overclaim; scaled_fig5_fig6_task_protocol_proxy_assets_exist
official_importer_export_scaled_ppo_fig5_fig6_success_fall_collision_proxy	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_importer_export_scaled_ppo_fig5_fig6_success_fall_collision_proxy/success_fall_collision_proxy.json	True	True	size=49347; status='ok_official_importer_export_scaled_ppo_fig5_fig6_success_fall_collision_proxy'; scaled_fig5_fig6_success_fall_collision_proxy_source_and_shape; scaled_fig5_fig6_success_fall_collision_proxy_trace_and_video_paths; scaled_fig5_fig6_success_fall_collision_proxy_metrics_recorded; scaled_fig5_fig6_success_fall_collision_proxy_no_overclaim; scaled_fig5_fig6_success_fall_collision_proxy_assets_exist
official_importer_export_full_bundle_transition_guidance_rollout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_full_bundle_transition_guidance_rollout_eval/level_c_official_importer_export_full_bundle_transition_guidance_rollout_eval.json	True	True	size=181293; status='ok_official_importer_export_full_bundle_transition_guidance_rollout_eval'; transition_guidance_underlying_run_ok; transition_guidance_rollout_steps; transition_guidance_video_recorded; transition_guidance_speed_metrics_recorded; transition_guidance_report_assets_exist; transition_guidance_importer_bundle_boundary; transition_guidance_no_overclaim
official_importer_export_full_bundle_inpainting_guidance_rollout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_full_bundle_inpainting_guidance_rollout_eval/level_c_official_importer_export_full_bundle_inpainting_guidance_rollout_eval.json	True	True	size=17137; status='ok_official_importer_export_full_bundle_inpainting_guidance_rollout_eval'; inpainting_guidance_underlying_run_ok; inpainting_guidance_rollout_steps; inpainting_guidance_assets_exist; inpainting_guidance_keyframe_proxy_metrics_recorded; inpainting_guidance_inputs_and_scale_boundary; inpainting_guidance_no_overclaim
official_csv_loop_full_bundle_vae_denoiser_onnx_async_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/official_csv_loop_full_bundle_vae_denoiser_onnx_async/level_c_official_csv_loop_full_bundle_vae_denoiser_onnx_async_audit.json	True	True	size=11051; status='ok_official_csv_loop_full_bundle_vae_denoiser_onnx_async_audit'; full_bundle_onnx_async_sources_ok; full_bundle_onnx_async_exports_match_torch; full_bundle_onnx_async_provider_boundary_recorded; full_bundle_onnx_async_threadpool_completed; full_bundle_onnx_async_no_overclaim
official_importer_export_full_bundle_vae_denoiser_onnx_async_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_full_bundle_vae_denoiser_onnx_async/level_c_official_importer_export_full_bundle_vae_denoiser_onnx_async_audit.json	True	True	size=11265; status='ok_official_importer_export_full_bundle_vae_denoiser_onnx_async_audit'; importer_export_onnx_async_sources_ok; importer_export_onnx_async_exports_match_torch; importer_export_onnx_async_provider_boundary_recorded; importer_export_onnx_async_threadpool_completed; importer_export_onnx_async_no_overclaim
official_importer_export_scaled_ppo_vae_denoiser_onnx_async_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/official_importer_export_scaled_ppo_vae_denoiser_onnx_async/level_c_official_importer_export_scaled_ppo_vae_denoiser_onnx_async_audit.json	True	True	size=11235; status='ok_official_importer_export_scaled_ppo_vae_denoiser_onnx_async_audit'; scaled_importer_export_onnx_async_sources_ok; scaled_importer_export_onnx_async_exports_match_torch; scaled_importer_export_onnx_async_provider_boundary_recorded; scaled_importer_export_onnx_async_threadpool_completed; scaled_importer_export_onnx_async_no_overclaim
official_csv_loop_vae_closed_loop_rollout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/official_csv_loop_vae_closed_loop_rollout_eval/tracking_g1_official_csv_loop_vae_closed_loop_rollout_eval.json	True	True	size=28373; status='ok_official_csv_loop_vae_closed_loop_rollout_eval'; vae_closed_loop_success_two_shards_299_steps; vae_closed_loop_full_env_steps; vae_closed_loop_gpu4_formal_memory_recorded; vae_closed_loop_gpu7_below_10gb_recorded; vae_closed_loop_action_reconstruction_mse_lt_0p01; vae_closed_loop_no_overclaim; vae_closed_loop_keeps_goal_incomplete
official_csv_loop_vae_closed_loop_rollout_assets	/mnt/infini-data/test/BeyondMimic/res/report_assets/official_csv_loop_vae_closed_loop_rollout_eval/official_csv_loop_vae_closed_loop_rollout_assets.json	True	True	size=2614; status='ok'; vae_closed_loop_assets_source_ok; vae_closed_loop_assets_files_exist; vae_closed_loop_assets_metrics_recorded; vae_closed_loop_assets_no_overclaim
visual_evidence_index	/mnt/infini-data/test/BeyondMimic/res/report_assets/visual_evidence_index/visual_evidence_index.json	True	True	size=298302; status='ok'; visual_evidence_index_counts; visual_evidence_index_assets_exist; visual_evidence_index_videos_not_for_github_commit; visual_evidence_index_no_overclaim; visual_evidence_index_keeps_goal_incomplete
guided_vs_unguided_closed_loop_matrix	/mnt/infini-data/test/BeyondMimic/res/report_assets/guided_vs_unguided_closed_loop_matrix/guided_vs_unguided_closed_loop_matrix.json	True	True	size=107201; status='ok'; guided_matrix_counts; guided_matrix_rows_and_videos; guided_matrix_claim_levels; guided_matrix_no_overclaim; guided_matrix_keeps_goal_incomplete
level_c_resource_adjusted_state_latent_guidance_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_state_latent_guidance_eval/level_c_resource_adjusted_state_latent_guidance_eval.json	True	True	size=30053; status='ok'; state_latent_guidance_all_tasks; state_latent_guidance_best_costs_improve; state_latent_guidance_nonzero_gradients; state_latent_guidance_selected_windows_8192; state_latent_guidance_row_count_48; state_latent_guidance_no_closed_loop_claim; state_latent_guidance_no_fig56_claim; state_latent_guidance_no_paper_guidance_claim; state_latent_guidance_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_multiseed_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_multiseed_audit/level_c_resource_adjusted_tiny_diffusion_multiseed_audit.json	True	True	size=4504; status='ok'; tiny_multiseed_seed_count_3; tiny_multiseed_val_token_finite; tiny_multiseed_test_token_finite; tiny_multiseed_val_action_finite; tiny_multiseed_test_action_finite; tiny_multiseed_val_improves; tiny_multiseed_test_improves; tiny_multiseed_npz_written; tiny_multiseed_no_paper_claim; tiny_multiseed_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_checkpoint_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_checkpoint_eval/level_c_resource_adjusted_tiny_diffusion_checkpoint_eval.json	True	True	size=3858; status='ok'; tiny_checkpoint_eval_source_ok; tiny_checkpoint_eval_checkpoint_exists; tiny_checkpoint_eval_sha_matches; tiny_checkpoint_eval_not_paper_checkpoint; tiny_checkpoint_eval_three_splits; tiny_checkpoint_eval_split_counts; tiny_checkpoint_eval_metrics_finite; tiny_checkpoint_eval_token_delta_zero; tiny_checkpoint_eval_action_delta_zero; tiny_checkpoint_eval_heldout_improves; tiny_checkpoint_eval_npz_written; tiny_checkpoint_eval_no_paper_claim; tiny_checkpoint_eval_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_onnx_export_inference	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_onnx_export_inference/level_c_resource_adjusted_tiny_diffusion_onnx_export_inference.json	True	True	size=3317; status='ok'; tiny_onnx_source_training_ok; tiny_onnx_checkpoint_exists; tiny_onnx_checkpoint_sha_matches; tiny_onnx_payload_not_paper; tiny_onnx_file_written; tiny_onnx_checker; tiny_onnx_reference_evaluator; tiny_onnx_matches_torch; tiny_onnx_npz_written; tiny_onnx_metadata_not_paper; tiny_onnx_no_tensorrt_claim; tiny_onnx_no_rollout_claim; tiny_onnx_param_count; tiny_onnx_nonempty; tiny_onnx_sha256; tiny_onnx_max_abs_matches_torch; tiny_onnx_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_latency_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_latency_audit/level_c_resource_adjusted_tiny_diffusion_latency_audit.json	True	True	size=3376; status='ok'; tiny_latency_source_onnx_ok; tiny_latency_training_ok; tiny_latency_onnx_exists; tiny_latency_io_fixture_exists; tiny_latency_onnx_checker; tiny_latency_onnx_matches_torch; tiny_latency_torch_finite_positive; tiny_latency_onnx_finite_positive; tiny_latency_onnx_under_20ms_debug_budget; tiny_latency_torch_under_20ms_debug_budget; tiny_latency_npz_written; tiny_latency_no_tensorrt_claim; tiny_latency_no_paper_latency_claim; tiny_latency_output_match; tiny_latency_onnx_p95; tiny_latency_torch_p95; tiny_latency_keeps_goal_incomplete
level_c_resource_adjusted_tiny_diffusion_video_preview	/mnt/infini-data/test/BeyondMimic/res/level_c/resource_adjusted_tiny_diffusion_video_preview/level_c_resource_adjusted_tiny_diffusion_video_preview.json	True	True	size=3559; status='ok'; tiny_video_source_training_status_ok; tiny_video_two_gifs; tiny_video_posters; tiny_video_gifs_nonempty; tiny_video_21_frames; tiny_video_pred_improves; tiny_video_no_closed_loop_claim; tiny_video_no_paper_figure_claim; tiny_video_keeps_goal_incomplete
emphasis_projection_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/emphasis_projection_audit/level_c_emphasis_projection_audit.json	True	True	size=3467; status='ok'; emphasis_projection_source_patterns; emphasis_projection_state_dim_99; emphasis_projection_c_6; emphasis_projection_full_column_rank; emphasis_projection_pinv_roundtrip; emphasis_projection_pinv_identity
vae_accumulation_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_accumulation_probe/level_c_vae_accumulation_probe.json	True	True	size=8093; status='ok'; vae_accumulation_15
vae_checkpoint_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_checkpoint_smoke/level_c_vae_checkpoint_smoke.json	True	True	size=2476; status='ok'; vae_checkpoint_file_exists; vae_checkpoint_required_keys; vae_checkpoint_paper_dims; vae_checkpoint_accumulation_15; vae_checkpoint_load_consistency; vae_checkpoint_optimizer_restored; vae_checkpoint_not_paper_trained; vae_checkpoint_keeps_goal_incomplete
vae_debug_overfit_latent_artifact	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_debug_overfit_latent_artifact/level_c_vae_debug_overfit_latent_artifact.json	True	True	size=52062; status='ok'; vae_debug_latent_rows_84; vae_debug_latent_split_counts; vae_debug_latent_token_shape; vae_debug_latent_dim_32; vae_debug_latents_nonzero; vae_debug_recon_decreases; vae_debug_recon_reduction; vae_debug_boundary; vae_debug_no_true_dagger_claim; vae_debug_no_paper_checkpoint_claim; vae_debug_keeps_goal_incomplete
vae_motion_split_heldout_eval	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_motion_split_heldout_eval/level_c_vae_motion_split_heldout_eval.json	True	True	size=6345; status='ok'; vae_motion_split_uses_split; vae_motion_split_no_motion_leakage; vae_motion_split_train_only; vae_motion_split_uses_action_mse; vae_motion_split_uses_kl_metric; vae_motion_split_latent_dim_32; vae_motion_split_action_dim_29; vae_motion_split_validation_decreases; vae_motion_split_test_decreases; vae_motion_split_validation_reduction; vae_motion_split_test_reduction; vae_motion_split_no_true_dagger_claim; vae_motion_split_no_paper_checkpoint_claim; vae_motion_split_no_closed_loop_claim; vae_motion_split_keeps_goal_incomplete
vae_receding_horizon_rollout_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_receding_horizon_rollout_smoke/level_c_vae_receding_horizon_rollout_smoke.json	True	True	size=60473; status='ok'; vae_rh_source_json_ok; vae_rh_source_npz_exists; vae_rh_rows_84; vae_rh_motion_count_3; vae_rh_split_counts; vae_rh_sequence_21; vae_rh_state_dim_99; vae_rh_latent_dim_32; vae_rh_action_dim_29; vae_rh_current_index_history; vae_rh_actions_finite; vae_rh_current_mse; vae_rh_full_mse; vae_rh_next_latent_changes_action; vae_rh_no_true_dagger_claim; vae_rh_no_paper_checkpoint_claim; vae_rh_no_closed_loop_claim; vae_rh_keeps_goal_incomplete
diffusion_to_vae_action_smoke	/mnt/infini-data/test/BeyondMimic/res/level_c/diffusion_to_vae_action_smoke/level_c_diffusion_to_vae_action_smoke.json	True	True	size=5605; status='ok'; diffusion_to_action_vae_source_ok; diffusion_to_action_diffusion_source_ok; diffusion_to_action_train_split_only; diffusion_to_action_windows_84; diffusion_to_action_sequence_21; diffusion_to_action_token_dim_131; diffusion_to_action_state_dim_99; diffusion_to_action_latent_dim_32; diffusion_to_action_action_dim_29; diffusion_to_action_no_token_identity; diffusion_to_action_finite; diffusion_to_action_validation_current_improves; diffusion_to_action_test_current_improves; diffusion_to_action_heldout_current_mse; diffusion_to_action_no_true_vae_decoder_claim; diffusion_to_action_no_trained_diffusion_claim; diffusion_to_action_no_closed_loop_claim; diffusion_to_action_keeps_goal_incomplete
diffusion_to_vae_action_multiseed_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/diffusion_to_vae_action_multiseed_audit/level_c_diffusion_to_vae_action_multiseed_audit.json	True	True	size=12319; status='ok'; diffusion_to_action_ms_3_seeds; diffusion_to_action_ms_no_best_seed; diffusion_to_action_ms_finite; diffusion_to_action_ms_validation_current_improves; diffusion_to_action_ms_test_current_improves; diffusion_to_action_ms_validation_mse_mean; diffusion_to_action_ms_test_mse_mean; diffusion_to_action_ms_train_split_only; diffusion_to_action_ms_no_token_identity; diffusion_to_action_ms_independent_steps; diffusion_to_action_ms_latents_nonzero; diffusion_to_action_ms_no_true_vae_decoder_claim; diffusion_to_action_ms_no_trained_diffusion_claim; diffusion_to_action_ms_no_closed_loop_claim; diffusion_to_action_ms_keeps_goal_incomplete
diffusion_to_vae_action_smoothness_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/diffusion_to_vae_action_smoothness_audit/level_c_diffusion_to_vae_action_smoothness_audit.json	True	True	size=12105; status='ok'; diffusion_to_action_smooth_source_ok; diffusion_to_action_smooth_multiseed_source_ok; diffusion_to_action_smooth_3_splits; diffusion_to_action_smooth_action_dim; diffusion_to_action_smooth_sequence_21; diffusion_to_action_smooth_25hz; diffusion_to_action_smooth_finite; diffusion_to_action_smooth_validation_smoother; diffusion_to_action_smooth_test_smoother; diffusion_to_action_smooth_validation_rate; diffusion_to_action_smooth_test_rate; diffusion_to_action_smooth_validation_acceleration; diffusion_to_action_smooth_test_acceleration; diffusion_to_action_smooth_no_closed_loop_claim; diffusion_to_action_smooth_keeps_goal_incomplete
direct_vs_latent_action_ablation_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/direct_vs_latent_action_ablation_audit/level_c_direct_vs_latent_action_ablation_audit.json	True	True	size=7157; status='ok'; direct_vs_latent_rows_3; direct_vs_latent_windows_84; direct_vs_latent_state_dim_99; direct_vs_latent_latent_dim_32; direct_vs_latent_token_dim_131; direct_vs_latent_action_dim_29; direct_vs_latent_vae_source_ok; direct_vs_latent_diffusion_source_ok; direct_vs_latent_action_source_ok; direct_vs_latent_target_matches; direct_vs_latent_order_matches; direct_vs_latent_train_split_only; direct_vs_latent_direct_state_only; direct_vs_latent_no_identity_basis; direct_vs_latent_validation_latent_better; direct_vs_latent_test_latent_better; direct_vs_latent_no_paper_success_claim; direct_vs_latent_keeps_goal_incomplete
vae_contract_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_contract_audit/level_c_vae_contract_audit.json	True	True	size=11270; status='ok'; vae_contract_rows_35; vae_contract_failures_zero; vae_table_rows_8; vae_contract_paper_formulas; vae_contract_table_values; vae_contract_dimensions; vae_contract_runtime_shapes; vae_contract_latent_math; vae_contract_training_debug_only; vae_contract_boundary; vae_contract_keeps_goal_incomplete
level_c_dagger_vae_pipeline_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/dagger_vae_pipeline_audit/level_c_dagger_vae_pipeline_audit.json	True	True	size=12556; status='ok'; dagger_vae_pipeline_stage_count_9; dagger_vae_pipeline_ok_stage_count_9; dagger_vae_pipeline_teacher_queries_288; dagger_vae_pipeline_effective_batch_30; dagger_vae_pipeline_state_latent_rows_84; dagger_vae_pipeline_dims_99_32_131_29; dagger_vae_pipeline_schema_not_true_rollout; dagger_vae_pipeline_dagger_iteration_queries; dagger_vae_pipeline_vae_contract_passes; dagger_vae_pipeline_checkpoint_roundtrip; dagger_vae_pipeline_nonzero_latents; dagger_vae_pipeline_motion_split_test_improves; dagger_vae_pipeline_receding_horizon_mse; dagger_vae_pipeline_boundary_incomplete; dagger_vae_pipeline_keeps_goal_incomplete
vae_latent_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/vae_latent_probe/level_c_vae_latent_probe.json	True	True	size=6422; status='ok'; vae_latent_probe_3_seeds; vae_latent_dim_32; vae_encoder_dims; vae_decoder_dims; vae_reparameterization_exact; vae_kl_formula; vae_interpolation_endpoints; vae_interpolation_actions_finite; vae_latent_debug_boundary
receding_horizon_decoder_probe	/mnt/infini-data/test/BeyondMimic/res/level_c/receding_horizon_decoder_probe/level_c_receding_horizon_decoder_probe.json	True	True	size=2438; status='ok'; current_latent_action
official_artifact_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/official_artifact_audit/level_c_official_artifact_audit.json	True	True	size=21039; status='ok'; official_level_c_code_absent
fig5_fig6_feasibility_audit	/mnt/infini-data/test/BeyondMimic/res/level_c/fig5_fig6_feasibility_audit/level_c_fig5_fig6_feasibility_audit.json	True	True	size=8604; status='ok'; fig5_fig6_blocked
blocked_gate_audit	/mnt/infini-data/test/BeyondMimic/res/blocked_gates/blocked_gate_audit.json	True	True	size=16759; status='ok'; reproduction_gates_audited; external_blockers_recorded; inotify_gate_cleared_with_history; official_g1_conversion_gate_blocked; goal_not_complete_due_to_blocked_gates
paper_source_coverage_audit	/mnt/infini-data/test/BeyondMimic/res/paper_source_coverage/paper_source_coverage_audit.json	True	True	size=22695; status='ok'; ten_latex_figures_indexed; eight_latex_tables_indexed; method_claims_indexed; no_missing_expected_labels; no_unmapped_paper_rows; all_coverage_evidence_paths_exist; goal_not_complete_due_to_partial_blocked_paper_items
